,n_trees,n_interval,min_length,interval_type,time,accuracy,f1,recall
298,500,3,0.5,p,2.3159329891204834,0.8173913043478261,0.817391304347826,0.8173913043478261
299,500,3,0.7,p,2.4079132080078125,0.808695652173913,0.808695652173913,0.808695652173913
300,500,5,0.05,p,3.193608045578003,0.8,0.8000000000000002,0.8
301,500,5,0.1,p,3.2633183002471924,0.8260869565217391,0.8260869565217391,0.8260869565217391
302,500,5,0.2,p,3.2957236766815186,0.8173913043478261,0.817391304347826,0.8173913043478261
303,500,5,0.3,p,3.4060046672821045,0.8260869565217391,0.8260869565217391,0.8260869565217391
304,500,5,0.5,p,3.4962520599365234,0.8173913043478261,0.817391304347826,0.8173913043478261
305,500,5,0.7,p,3.624312162399292,0.8260869565217391,0.8260869565217391,0.8260869565217391
306,500,10,0.05,p,5.67671799659729,0.8,0.8000000000000002,0.8
307,500,10,0.1,p,5.727405071258545,0.8260869565217391,0.8260869565217391,0.8260869565217391
308,500,10,0.2,p,5.928372383117676,0.8,0.8000000000000002,0.8
309,500,10,0.3,p,6.012401103973389,0.8260869565217391,0.8260869565217391,0.8260869565217391
310,500,10,0.5,p,6.185348033905029,0.8260869565217391,0.8260869565217391,0.8260869565217391
311,500,10,0.7,p,6.486506700515747,0.8347826086956521,0.8347826086956521,0.8347826086956521
312,500,20,0.05,p,10.918607234954834,0.8260869565217391,0.8260869565217391,0.8260869565217391
313,500,20,0.1,p,11.030405759811401,0.8347826086956521,0.8347826086956521,0.8347826086956521
314,500,20,0.2,p,11.330262422561646,0.8260869565217391,0.8260869565217391,0.8260869565217391
315,500,20,0.3,p,11.399637460708618,0.8347826086956521,0.8347826086956521,0.8347826086956521
316,500,20,0.5,p,11.921175241470337,0.8260869565217391,0.8260869565217391,0.8260869565217391
317,500,20,0.7,p,12.311923742294312,0.8347826086956521,0.8347826086956521,0.8347826086956521
318,500,50,0.05,p,25.59019112586975,0.8347826086956521,0.8347826086956521,0.8347826086956521
319,500,50,0.1,p,26.183030605316162,0.8347826086956521,0.8347826086956521,0.8347826086956521
320,500,50,0.2,p,26.559958934783936,0.8347826086956521,0.8347826086956521,0.8347826086956521
321,500,50,0.3,p,27.187469482421875,0.8521739130434782,0.8521739130434782,0.8521739130434782
322,500,50,0.5,p,28.10935926437378,0.808695652173913,0.808695652173913,0.808695652173913
323,500,50,0.7,p,29.34755802154541,0.8173913043478261,0.817391304347826,0.8173913043478261
324,500,100,0.05,p,49.942753314971924,0.8347826086956521,0.8347826086956521,0.8347826086956521
325,500,100,0.1,p,50.754695653915405,0.8434782608695652,0.8434782608695653,0.8434782608695652
326,500,100,0.2,p,51.715097188949585,0.8434782608695652,0.8434782608695653,0.8434782608695652
327,500,100,0.3,p,52.80479907989502,0.8434782608695652,0.8434782608695653,0.8434782608695652
328,500,100,0.5,p,54.921796560287476,0.8173913043478261,0.817391304347826,0.8173913043478261
329,500,100,0.7,p,57.70436072349548,0.8173913043478261,0.817391304347826,0.8173913043478261
330,500,200,0.05,p,99.29842805862427,0.8347826086956521,0.8347826086956521,0.8347826086956521
331,500,200,0.1,p,100.09391236305237,0.8347826086956521,0.8347826086956521,0.8347826086956521
332,500,200,0.2,p,101.93572068214417,0.8434782608695652,0.8434782608695653,0.8434782608695652
333,500,200,0.3,p,104.3468406200409,0.8608695652173913,0.8608695652173913,0.8608695652173913
334,500,200,0.5,p,109.70933318138123,0.808695652173913,0.808695652173913,0.808695652173913
335,500,200,0.7,p,114.2406234741211,0.8260869565217391,0.8260869565217391,0.8260869565217391
336,1000,3,0.05,p,2.8011789321899414,0.808695652173913,0.808695652173913,0.808695652173913
337,1000,3,0.1,p,2.8243038654327393,0.8260869565217391,0.8260869565217391,0.8260869565217391
338,1000,3,0.2,p,2.847562551498413,0.8260869565217391,0.8260869565217391,0.8260869565217391
339,1000,3,0.3,p,2.8472580909729004,0.808695652173913,0.808695652173913,0.808695652173913
340,1000,3,0.5,p,2.9674363136291504,0.8173913043478261,0.817391304347826,0.8173913043478261
341,1000,3,0.7,p,2.9852869510650635,0.808695652173913,0.808695652173913,0.808695652173913
342,1000,5,0.05,p,3.8605220317840576,0.8,0.8000000000000002,0.8
343,1000,5,0.1,p,3.9698405265808105,0.8347826086956521,0.8347826086956521,0.8347826086956521
344,1000,5,0.2,p,3.9559319019317627,0.8173913043478261,0.817391304347826,0.8173913043478261
345,1000,5,0.3,p,4.048665285110474,0.8173913043478261,0.817391304347826,0.8173913043478261
346,1000,5,0.5,p,4.11698055267334,0.8173913043478261,0.817391304347826,0.8173913043478261
347,1000,5,0.7,p,4.281284332275391,0.8434782608695652,0.8434782608695653,0.8434782608695652
348,1000,10,0.05,p,6.400600910186768,0.8,0.8000000000000002,0.8
349,1000,10,0.1,p,6.530364513397217,0.8173913043478261,0.817391304347826,0.8173913043478261
350,1000,10,0.2,p,6.564163684844971,0.7913043478260869,0.791304347826087,0.7913043478260869
351,1000,10,0.3,p,6.663818597793579,0.808695652173913,0.808695652173913,0.808695652173913
352,1000,10,0.5,p,6.945502758026123,0.8260869565217391,0.8260869565217391,0.8260869565217391
353,1000,10,0.7,p,7.17336630821228,0.8260869565217391,0.8260869565217391,0.8260869565217391
354,1000,20,0.05,p,11.882004499435425,0.8173913043478261,0.817391304347826,0.8173913043478261
355,1000,20,0.1,p,12.040819644927979,0.8347826086956521,0.8347826086956521,0.8347826086956521
356,1000,20,0.2,p,12.078948736190796,0.8173913043478261,0.817391304347826,0.8173913043478261
357,1000,20,0.3,p,12.488391876220703,0.8434782608695652,0.8434782608695653,0.8434782608695652
358,1000,20,0.5,p,12.697583198547363,0.8260869565217391,0.8260869565217391,0.8260869565217391
359,1000,20,0.7,p,13.203835725784302,0.8173913043478261,0.817391304347826,0.8173913043478261
360,1000,50,0.05,p,26.96161723136902,0.8347826086956521,0.8347826086956521,0.8347826086956521
361,1000,50,0.1,p,27.164013147354126,0.8347826086956521,0.8347826086956521,0.8347826086956521
362,1000,50,0.2,p,27.80785036087036,0.8434782608695652,0.8434782608695653,0.8434782608695652
363,1000,50,0.3,p,28.918967962265015,0.8521739130434782,0.8521739130434782,0.8521739130434782
364,1000,50,0.5,p,29.214443683624268,0.808695652173913,0.808695652173913,0.808695652173913
365,1000,50,0.7,p,30.37495708465576,0.8173913043478261,0.817391304347826,0.8173913043478261
366,1000,100,0.05,p,51.78242588043213,0.8347826086956521,0.8347826086956521,0.8347826086956521
367,1000,100,0.1,p,52.42277383804321,0.8434782608695652,0.8434782608695653,0.8434782608695652
368,1000,100,0.2,p,53.43440103530884,0.8434782608695652,0.8434782608695653,0.8434782608695652
369,1000,100,0.3,p,54.24127388000488,0.8347826086956521,0.8347826086956521,0.8347826086956521
370,1000,100,0.5,p,57.31923508644104,0.8173913043478261,0.817391304347826,0.8173913043478261
371,1000,100,0.7,p,59.695369720458984,0.8260869565217391,0.8260869565217391,0.8260869565217391
372,1000,200,0.05,p,101.19095587730408,0.8347826086956521,0.8347826086956521,0.8347826086956521
373,1000,200,0.1,p,102.36446762084961,0.8347826086956521,0.8347826086956521,0.8347826086956521
374,1000,200,0.2,p,104.92470598220825,0.8521739130434782,0.8521739130434782,0.8521739130434782
375,1000,200,0.3,p,107.0096070766449,0.8608695652173913,0.8608695652173913,0.8608695652173913
376,1000,200,0.5,p,110.46143174171448,0.808695652173913,0.808695652173913,0.808695652173913
377,1000,200,0.7,p,115.29050421714783,0.8260869565217391,0.8260869565217391,0.8260869565217391
378,5000,3,0.05,p,7.918490648269653,0.808695652173913,0.808695652173913,0.808695652173913
379,5000,3,0.1,p,7.941331148147583,0.8260869565217391,0.8260869565217391,0.8260869565217391
380,5000,3,0.2,p,7.837351322174072,0.8260869565217391,0.8260869565217391,0.8260869565217391
381,5000,3,0.3,p,8.05018138885498,0.808695652173913,0.808695652173913,0.808695652173913
382,5000,3,0.5,p,7.939826488494873,0.8173913043478261,0.817391304347826,0.8173913043478261
383,5000,3,0.7,p,8.158711433410645,0.808695652173913,0.808695652173913,0.808695652173913
384,5000,5,0.05,p,9.323759317398071,0.7913043478260869,0.791304347826087,0.7913043478260869
385,5000,5,0.1,p,9.639495372772217,0.8347826086956521,0.8347826086956521,0.8347826086956521
386,5000,5,0.2,p,9.52463436126709,0.8173913043478261,0.817391304347826,0.8173913043478261
387,5000,5,0.3,p,9.745777606964111,0.8260869565217391,0.8260869565217391,0.8260869565217391
388,5000,5,0.5,p,9.730462312698364,0.8173913043478261,0.817391304347826,0.8173913043478261
389,5000,5,0.7,p,10.045745611190796,0.8347826086956521,0.8347826086956521,0.8347826086956521
390,5000,10,0.05,p,12.715140342712402,0.7913043478260869,0.791304347826087,0.7913043478260869
391,5000,10,0.1,p,12.990340232849121,0.8260869565217391,0.8260869565217391,0.8260869565217391
392,5000,10,0.2,p,12.88779067993164,0.7913043478260869,0.791304347826087,0.7913043478260869
393,5000,10,0.3,p,13.397080659866333,0.808695652173913,0.808695652173913,0.808695652173913
394,5000,10,0.5,p,13.29247784614563,0.8260869565217391,0.8260869565217391,0.8260869565217391
395,5000,10,0.7,p,13.84451699256897,0.8260869565217391,0.8260869565217391,0.8260869565217391
396,5000,20,0.05,p,19.628061532974243,0.8173913043478261,0.817391304347826,0.8173913043478261
397,5000,20,0.1,p,19.658396244049072,0.8347826086956521,0.8347826086956521,0.8347826086956521
398,5000,20,0.2,p,19.930864095687866,0.8260869565217391,0.8260869565217391,0.8260869565217391
399,5000,20,0.3,p,20.598328590393066,0.8347826086956521,0.8347826086956521,0.8347826086956521
400,5000,20,0.5,p,20.434008359909058,0.8260869565217391,0.8260869565217391,0.8260869565217391
401,5000,20,0.7,p,21.048211812973022,0.8173913043478261,0.817391304347826,0.8173913043478261
402,5000,50,0.05,p,37.212934732437134,0.8347826086956521,0.8347826086956521,0.8347826086956521
403,5000,50,0.1,p,37.56568479537964,0.8347826086956521,0.8347826086956521,0.8347826086956521
404,5000,50,0.2,p,37.76193571090698,0.8434782608695652,0.8434782608695653,0.8434782608695652
405,5000,50,0.3,p,39.70857071876526,0.8521739130434782,0.8521739130434782,0.8521739130434782
406,5000,50,0.5,p,39.64504432678223,0.808695652173913,0.808695652173913,0.808695652173913
407,5000,50,0.7,p,40.91080141067505,0.8173913043478261,0.817391304347826,0.8173913043478261
408,5000,100,0.05,p,64.81192803382874,0.8347826086956521,0.8347826086956521,0.8347826086956521
409,5000,100,0.1,p,65.03140878677368,0.8434782608695652,0.8434782608695653,0.8434782608695652
410,5000,100,0.2,p,67.09551644325256,0.8434782608695652,0.8434782608695653,0.8434782608695652
411,5000,100,0.3,p,67.66215634346008,0.8347826086956521,0.8347826086956521,0.8347826086956521
412,5000,100,0.5,p,70.52829694747925,0.8173913043478261,0.817391304347826,0.8173913043478261
413,5000,100,0.7,p,72.44646859169006,0.8260869565217391,0.8260869565217391,0.8260869565217391
414,5000,200,0.05,p,118.22030377388,0.8347826086956521,0.8347826086956521,0.8347826086956521
415,5000,200,0.1,p,119.43885612487793,0.8347826086956521,0.8347826086956521,0.8347826086956521
416,5000,200,0.2,p,121.20805215835571,0.8434782608695652,0.8434782608695653,0.8434782608695652
417,5000,200,0.3,p,126.10417819023132,0.8521739130434782,0.8521739130434782,0.8521739130434782
418,5000,200,0.5,p,125.46093034744263,0.808695652173913,0.808695652173913,0.808695652173913
419,5000,200,0.7,p,128.81681561470032,0.8260869565217391,0.8260869565217391,0.8260869565217391
